v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
12288.0,0.21137546708147661,0.21137546708147661,12288.0,-0.14761500715394504,-0.14761500715394504,12288.0,-0.14761500715394504,-0.14761500715394504,12288.0,-0.08737274357311738,-0.08737274357311738
24576.0,-1.6158662233501673,-0.7022453781343453,24576.0,0.015210704567531744,-0.06620215129320665,24576.0,0.015210704567531744,-0.06620215129320665,24576.0,0.6958130103012081,0.30422013336404535
36864.0,-1.5578472521156073,-0.9874460027947659,36864.0,0.14085271170673272,0.0028161363734398037,36864.0,0.14085271170673272,0.0028161363734398037,36864.0,0.3408593457133975,0.31643320414716275
49152.0,-1.440370027596752,-1.1006770089952624,49152.0,0.33775268952983123,0.08655027466253766,49152.0,0.33775268952983123,0.08655027466253766,49152.0,-0.22636874376136498,0.1807327171700308
61440.0,-1.438658095896244,-1.1682732263754587,61440.0,0.6709301223357519,0.2034262441971805,61440.0,0.6709301223357519,0.2034262441971805,61440.0,-0.29918385824809474,0.0847494020864057
73728.0,-1.5347609762102365,-1.2293545180145884,73728.0,0.9375110951562723,0.32577371935702915,73728.0,1.4513773669799168,0.4114180979943032,73728.0,0.6047270704584662,0.17141234681508244
86016.0,-1.6267541237175465,-1.286125890257868,86016.0,1.0872608534991741,0.43455759566304986,86016.0,2.02004773914814,0.6412223324448513,86016.0,0.5803719990653917,0.22983515427941234
98304.0,-1.721772534151872,-1.3405817207446185,98304.0,1.1692785223325093,0.5263977114967323,98304.0,1.1829704158008099,0.7089408428643461,98304.0,-0.6259194395194451,0.12286583005455518
110592.0,-1.7931669875979424,-1.39086897261721,110592.0,1.2375745177268982,0.6054173566334174,110592.0,2.305362773438295,0.8863210573725626,110592.0,1.4190426217392087,0.26688547357507225
122880.0,-1.883650799592336,-1.4401471553147227,122880.0,1.2297594621777534,0.667851567187851,122880.0,1.6830447502434254,0.9659934266596488,122880.0,0.7429122817702591,0.31448815439459094
135168.0,-1.9801619214316208,-1.6593008941660325,135168.0,1.2756237344195445,0.8101754413451999,135168.0,1.480844949061672,1.1288394222812106,135168.0,0.8776601144733528,0.41099144019923795
147456.0,-2.0265194910267987,-1.7003662209336956,147456.0,1.257492607459426,0.9344036316343894,147456.0,1.4313694120695193,1.2704552930314095,147456.0,1.2622172174354394,0.46763186091266107
159744.0,-1.9923761772612731,-1.7438191134482621,159744.0,1.079838693762819,1.028302229839998,159744.0,1.2406984164069097,1.380439863501427,159744.0,1.02028945616136,0.5355748719574573
172032.0,-1.8353094905614853,-1.7833130597447355,172032.0,0.9059632262215018,1.0851232835091649,172032.0,1.012438064130644,1.4479084009615082,172032.0,0.5013167758394653,0.6083434239175405
184320.0,-1.8019684677322705,-1.819644096928338,184320.0,0.8457183754071593,1.1026021088163058,184320.0,0.9338437827924887,1.4741997670071818,184320.0,0.05568727615658039,0.6438305373580079
196608.0,-1.8380705416202545,-1.8499750534693398,196608.0,0.8645836372549335,1.0953093630261717,196608.0,0.9981837750722965,1.4288804078164201,196608.0,0.0684606894889536,0.5902038992610567
208896.0,-1.8344865068793297,-1.870748291785518,208896.0,0.9893716999019185,1.0855204476664462,208896.0,0.9882040874411663,1.3256960426457227,208896.0,0.37284633905316394,0.5694513332598339
221184.0,-1.8466930575668812,-1.8832403441270191,221184.0,0.9260448090111216,1.0611970763343075,221184.0,0.8713225284591317,1.294531253911555,221184.0,0.297825069554771,0.6618257841672556
233472.0,-1.83667628839612,-1.8875912742068368,233472.0,0.7249645004048944,1.009936074602107,233472.0,0.847461532180508,1.1487411297857764,233472.0,-0.08450453384042096,0.5114710686092925
245760.0,-1.8085871177415054,-1.8800849060217542,245760.0,0.6433890167002877,0.9512990300543607,245760.0,0.674010479512314,1.047837702712665,245760.0,0.1067146935092751,0.4478513097831941
258048.0,-1.7766188991566498,-1.8597306037942567,258048.0,0.5012202956713736,0.8738586861795437,258048.0,0.46512733011816937,0.9462659408183148,258048.0,0.06615086617239285,0.3667003849530981
270336.0,-1.7400903155406315,-1.83108768624564,270336.0,0.434141480208685,0.7915235734544693,270336.0,-0.13408318594641364,0.7897206810167217,270336.0,0.4915448169534405,0.2896331449048982
282624.0,-1.7010216017564137,-1.801952228695154,282624.0,0.2767431825244178,0.7112140223306292,282624.0,0.37878320544647676,0.7035291599206783,282624.0,1.103755454843243,0.2979797447730864
294912.0,-1.6630343074599903,-1.7847247103850048,294912.0,0.1679858788944936,0.6374162875979286,294912.0,0.5311318232367436,0.6553985358312883,294912.0,-0.1754091681796126,0.23030715037117866
